query,closest_label,target_id,result_id,correct,time_sec_candidate_selection,time_sec_disambiguation
shade in the sky,shade,09436708-n,04181718-n,False,2.51,0.14
bright gray sky,blue sky,09436708-n,09224566-n,False,2.42,0.12
"""the sky is blue",blue sky,09436708-n,09224566-n,False,2.48,0.12
sky that is blue,blue sky,09436708-n,09224566-n,False,2.42,0.14
wispy clouds in sky,cirrus,09436708-n,09245964-n,False,2.41,0.13
big opened sky,sky,09436708-n,09436708-n,True,2.43,0.13
sky is calm,calm air,09436708-n,11431617-n,False,2.4,0.12
sky over,sky,09436708-n,09436708-n,True,2.42,0.14
white sky,blue sky,09436708-n,09224566-n,False,2.41,0.14
sky is baby blue,blue sky,09436708-n,09224566-n,False,2.39,0.12
sky may,sky,09436708-n,09436708-n,True,2.42,0.19
grey sky,grey,09436708-n,03456186-n,False,2.59,0.11
water from sky,sky,09436708-n,09436708-n,True,2.41,0.15
pair of skies,sky,09436708-n,09436708-n,True,2.6,0.16
very hazy sky,haze,09436708-n,11465888-n,False,2.5,0.11
mottled sky.,mottle,09436708-n,00510364-v,False,2.4,0.11
sky is bright,blue sky,09436708-n,09224566-n,False,2.42,0.12
there is a sky,sky,09436708-n,09436708-n,True,2.42,0.14
light blue sky,blue sky,09436708-n,09224566-n,False,2.41,0.11
in sky,sky,09436708-n,09436708-n,True,2.42,0.14
blue of daytime sky,blue sky,09436708-n,09224566-n,False,2.44,0.13
clouds in  sky,clouding,09436708-n,13449566-n,False,2.39,0.13
he sky is clear,sky,09436708-n,09436708-n,True,2.41,0.13
sky is grayish blue,blue sky,09436708-n,09224566-n,False,2.43,0.11
patch of blue sky,blue sky,09436708-n,09224566-n,False,2.41,0.12
clouds in blue sky,blue sky,09436708-n,09224566-n,False,2.4,0.11
grey skies,grey,09436708-n,03456186-n,False,2.62,0.11
part of sky,sky,09436708-n,09436708-n,True,2.6,0.14
sky very hazy,haze,09436708-n,11465888-n,False,2.44,0.11
clear and blue sky,blue sky,09436708-n,09224566-n,False,2.44,0.11
blue sky.,blue sky,09436708-n,09224566-n,False,2.42,0.12
clouds in the sky,clouding,09436708-n,13449566-n,False,2.48,0.14
clear sky,sky,09436708-n,09436708-n,True,2.41,0.15
horizon on sky.,horizon,09436708-n,08585657-n,False,2.4,0.14
black sky,black kite,09436708-n,01608814-n,False,2.39,0.12
colors in sky,blue sky,09436708-n,09224566-n,False,2.4,0.14
gray sky,grey,09436708-n,03456186-n,False,2.4,0.11
sky is dark,sky,09436708-n,09436708-n,True,2.41,0.19
empty sky,sky,09436708-n,09436708-n,True,2.41,0.15
pale grey sky,blue sky,09436708-n,09224566-n,False,2.41,0.11
prints of skies,sky,09436708-n,09436708-n,True,2.4,0.14
on skies,sky,09436708-n,09436708-n,True,2.41,0.13
thru sky,sky,09436708-n,09436708-n,True,2.41,0.13
sky is yellow,blue sky,09436708-n,09224566-n,False,2.54,0.12
through the sky,sky,09436708-n,09436708-n,True,2.42,0.13
bottom of sky,bottom,09436708-n,08511970-n,False,2.43,0.13
cloudy and gray sky,blue sky,09436708-n,09224566-n,False,2.43,0.11
sky is pale,blue sky,09436708-n,09224566-n,False,2.41,0.17
sky,sky,09436708-n,09436708-n,True,2.42,0.16
mullions,mullion,03798268-n,03798268-n,True,2.52,0.2
mullion,mullion,03798268-n,03798268-n,True,2.44,0.15
man wearing cloak.,cloak,03045698-n,03045337-n,False,2.42,0.13
cloak,cloak,03045698-n,03045337-n,False,2.6,0.13
man with cloak.,cloak,03045698-n,03045337-n,False,2.41,0.13
fur lined cloak.,cloak,03045698-n,03045337-n,False,2.41,0.13
section of ice,ice,14915184-n,09308398-n,False,2.41,0.14
ice and water maker,ice maker,14915184-n,03557692-n,False,2.4,0.13
of ice,ice,14915184-n,09308398-n,False,2.4,0.14
ice,ice,14915184-n,09308398-n,False,2.41,0.14
footstep in ice,ice skate,14915184-n,03558404-n,False,2.4,0.13
footstep on ice,ice skate,14915184-n,03558404-n,False,2.4,0.12
ice &water dispenser,ice water,14915184-n,07936459-n,False,2.46,0.12
only cars,car,02958343-n,02958343-n,True,2.41,0.36
front car,front,02958343-n,03398467-n,False,2.41,0.12
cars parked along.,parking space,02958343-n,08615810-n,False,2.59,0.12
silver parked car,parked,02958343-n,03151302-a,False,2.44,0.13
back of car,back,02958343-n,02693965-v,False,2.42,0.11
car's front,front,02958343-n,03398467-n,False,2.42,0.11
front end of car,front,02958343-n,03398467-n,False,2.4,0.12
cars.,car,02958343-n,02960501-n,False,2.43,0.16
side of car,side,02958343-n,05551318-n,False,2.4,0.12
two cars,car,02958343-n,02960352-n,False,2.43,0.36
car parked in front,parking space,02958343-n,08615810-n,False,2.43,0.11
multiple cars,car,02958343-n,02960352-n,False,2.41,0.38
dark car driving,dark,02958343-n,05988498-n,False,2.39,0.11
behind the car,behind,02958343-n,00221985-r,False,2.42,0.11
second car,used-car,02958343-n,04516354-n,False,2.4,0.11
red cars,car,02958343-n,02960352-n,False,2.4,0.12
red car.,redden,02958343-n,00289031-v,False,2.4,0.12
background has cars,background,02958343-n,02769075-n,False,2.43,0.13
automobiles,automotive technology,02958343-n,00950070-n,False,2.42,0.11
of the car,car,02958343-n,02960501-n,False,2.41,0.18
refect parked cars,parking space,02958343-n,08615810-n,False,2.42,0.12
dishwasher is auto,dishwasher,02958343-n,03207941-n,False,2.42,0.12
two cars parked,parking space,02958343-n,08615810-n,False,2.4,0.12
there are no cars,no-parking zone,02958343-n,08611421-n,False,2.43,0.13
group of cars,sedan,02958343-n,04166281-n,False,2.4,0.35
wheel of car,car wheel,02958343-n,02974003-n,False,2.42,0.19
on car,car,02958343-n,02960352-n,False,2.41,0.12
building and cars,building,02958343-n,02913152-n,False,2.42,0.3
of a car,car,02958343-n,02960501-n,False,2.42,0.13
small car,minicar,02958343-n,03770085-n,False,2.41,0.15
few parked cars,parking space,02958343-n,08615810-n,False,2.47,0.11
three cars,sedan,02958343-n,04166281-n,False,2.42,0.35
two parked cars,parking space,02958343-n,08615810-n,False,2.41,0.11
car's side mirror,car mirror,02958343-n,02965783-n,False,2.42,0.13
blurry cars,blur,02958343-n,02161758-v,False,2.43,0.13
cars parked.,parking space,02958343-n,08615810-n,False,2.42,0.16
round car,round,02958343-n,00145147-v,False,2.41,0.13
car back,come back,02958343-n,00548153-v,False,2.39,0.13
there are cars.,car,02958343-n,02960352-n,False,2.4,0.19
there are cars,car,02958343-n,02960352-n,False,2.42,0.2
back of an open car,rear window,02958343-n,04060065-n,False,2.45,0.16
with cars,car,02958343-n,02960352-n,False,2.41,0.15
cars are waiting,waiting,02958343-n,01931926-s,False,2.42,0.12
driver of a car,driver,02958343-n,10034906-n,False,2.4,0.14
black car in front,sedan,02958343-n,04166281-n,False,2.41,0.36
last two cars,car,02958343-n,02958343-n,True,2.41,0.34
red colored cars,red,02958343-n,00381097-s,False,2.4,0.11
car that is parked,parking space,02958343-n,08615810-n,False,2.61,0.12
cars driving,driving,02958343-n,00298497-n,False,2.46,0.12
car is white,white,02958343-n,04579986-n,False,2.42,0.12
last car,last,02958343-n,00065822-r,False,2.44,0.11
crowded with cars,crowded,02958343-n,00559690-a,False,2.42,0.13
automobile,automobile engine,02958343-n,02761557-n,False,2.42,0.16
classic car,used-car,02958343-n,04516354-n,False,2.41,0.15
there is a car,car,02958343-n,02960352-n,False,2.41,0.38
third car,sedan,02958343-n,04166281-n,False,2.42,0.36
cars back,used-car,02958343-n,04516354-n,False,2.41,0.12
next to the car,car,02958343-n,02960501-n,False,2.41,0.13
black cars,blacksnake,02958343-n,01730960-n,False,2.48,0.13
dining car,dining car,02958343-n,03200357-n,False,2.51,0.19
car is not driving,engine failure,02958343-n,07421669-n,False,2.61,0.12
cars are blurry,blur,02958343-n,02161758-v,False,2.43,0.14
three cars parked,parking space,02958343-n,08615810-n,False,2.6,0.15
gray cars,grey,02958343-n,03456186-n,False,2.63,0.12
car is driving,drive,02958343-n,00307631-n,False,2.43,0.13
car is small,minicar,02958343-n,03770085-n,False,2.43,0.12
oncoming cars,car,02958343-n,02960352-n,False,2.42,0.13
grey cars,grey,02958343-n,03456186-n,False,2.4,0.11
smart car,car,02958343-n,02960501-n,False,2.4,0.13
one parked car.,parking space,02958343-n,08615810-n,False,2.41,0.11
car is black,black,02958343-n,02846141-n,False,2.41,0.12
car's,car,02958343-n,02960501-n,False,2.42,0.36
antique cars,antique,02958343-n,02723754-n,False,2.41,0.11
left has a gray car,left,02958343-n,08625462-n,False,2.41,0.11
moving car,move,02958343-n,00124442-v,False,2.4,0.13
lead car,lead,02958343-n,01999798-v,False,2.41,0.12
red car is,red,02958343-n,04962784-n,False,2.42,0.11
cars are moving,car,02958343-n,02958343-n,True,2.43,0.36
black and yellow car,sedan,02958343-n,04166281-n,False,2.4,0.11
tag on a car,tag,02958343-n,07273136-n,False,2.42,0.12
car parked,parking space,02958343-n,08615810-n,False,2.39,0.11
front of a car,front,02958343-n,03398467-n,False,2.4,0.11
jovial car,car,02958343-n,02959942-n,False,2.42,0.14
fast car,racer,02958343-n,04037443-n,False,2.42,0.12
antique car,antique,02958343-n,02723754-n,False,2.42,0.12
trunk of car,trunk,02958343-n,04491769-n,False,2.41,0.18
auto,automatic,02958343-n,01499999-s,False,2.41,0.11
car turning down,car,02958343-n,02960352-n,False,2.42,0.12
car waiting,waiting,02958343-n,01931926-s,False,2.4,0.11
by the car,car,02958343-n,02960352-n,False,2.41,0.12
white car parked,parking space,02958343-n,08615810-n,False,2.41,0.12
trees behind the car,car,02958343-n,02960352-n,False,2.4,0.15
white car,white,02958343-n,04579986-n,False,2.43,0.12
brown and white car,sedan,02958343-n,04166281-n,False,2.42,0.36
inside a car,car window,02958343-n,02974219-n,False,2.47,0.13
car is waiting,car,02958343-n,02960501-n,False,2.43,0.13
car on left,left,02958343-n,08625462-n,False,2.41,0.12
white car behind,outside mirror,02958343-n,03861842-n,False,2.55,0.12
most cars,car,02958343-n,02958343-n,True,2.58,0.37
fifth car,fifth wheel,02958343-n,03334912-n,False,2.42,0.11
sign for turning car,sign,02958343-n,01498319-v,False,2.41,0.11
cars heading,car train,02958343-n,02971579-n,False,2.41,0.14
cars moving,car,02958343-n,02958343-n,True,2.41,0.37
beige car,sedan,02958343-n,04166281-n,False,2.4,0.11
car has tail light.,taillight,02958343-n,04384910-n,False,2.41,0.19
car on the,car,02958343-n,02960352-n,False,2.41,0.38
front of car,front,02958343-n,03398467-n,False,2.41,0.11
car parked behind,parking space,02958343-n,08615810-n,False,2.41,0.11
sign over the cars,sign,02958343-n,01498319-v,False,2.41,0.11
gray car,grey,02958343-n,03456186-n,False,2.62,0.11
some cars,car,02958343-n,02960352-n,False,2.47,0.38
cars are two,car,02958343-n,02958343-n,True,2.39,0.35
this is a car,car,02958343-n,02958343-n,True,2.4,0.36
end has red car,finisher,02958343-n,03342961-n,False,2.42,0.11
reflection of a car,car mirror,02958343-n,02965783-n,False,2.4,0.12
roof of car,roof,02958343-n,09416890-n,False,2.42,0.17
tire on the car,car tire,02958343-n,02971167-n,False,2.42,0.13
little car,minicar,02958343-n,03770085-n,False,2.41,0.12
brown car,brown,02958343-n,04971928-n,False,2.42,0.11
picture of cars,car,02958343-n,02960352-n,False,2.39,0.36
tire on a car,car tire,02958343-n,02971167-n,False,2.42,0.13
curb beyond car,curb,02958343-n,03148920-n,False,2.41,0.13
silver cars,silver,02958343-n,13371866-n,False,2.4,0.12
miniature cars,minicar,02958343-n,03770085-n,False,2.48,0.12
dark car,dark,02958343-n,00036763-s,False,2.44,0.11
row of cars,car,02958343-n,02960352-n,False,2.42,0.14
cars outside,car,02958343-n,02958343-n,True,2.44,0.38
car approaching.,car,02958343-n,02960352-n,False,2.46,0.12
yellow cars,yellow,02958343-n,00289840-v,False,2.42,0.11
few cars,car,02958343-n,02958343-n,True,2.41,0.34
silver and black car,silver,02958343-n,00289532-v,False,2.43,0.12
blue parked car,blue racer,02958343-n,01731137-n,False,2.39,0.11
no cars,car,02958343-n,02958343-n,True,2.41,0.38
car is parked.,parking space,02958343-n,08615810-n,False,2.41,0.12
car,car,02958343-n,02958343-n,True,2.41,0.36
beige car has,sable,02958343-n,14765946-n,False,2.41,0.11
car.,car,02958343-n,02960501-n,False,2.39,0.36
black and white cars,car,02958343-n,02960352-n,False,2.39,0.35
cars,car,02958343-n,02960501-n,False,2.41,0.38
front end of a car,front,02958343-n,03398467-n,False,2.4,0.11
cars waiting,waiting,02958343-n,01931926-s,False,2.4,0.11
no cars here,car,02958343-n,02958343-n,True,2.43,0.38
black car,blacksnake,02958343-n,01730960-n,False,2.41,0.12
four cars,car,02958343-n,02958343-n,True,2.41,0.36
several cars,car,02958343-n,02960352-n,False,2.41,0.37
two cars are parked,parking space,02958343-n,08615810-n,False,2.43,0.11
red car,redden,02958343-n,00289031-v,False,2.4,0.11
car is parked,parking space,02958343-n,08615810-n,False,2.4,0.11
cars parked,parking space,02958343-n,08615810-n,False,2.41,0.11
from car,car,02958343-n,02960352-n,False,2.4,0.12
mirror on a car,car mirror,02958343-n,02965783-n,False,2.41,0.12
car is chrysler.,automobile factory,02958343-n,02761696-n,False,2.41,0.13
lots of cars,car,02958343-n,02960352-n,False,2.39,0.13
windows on a car,car window,02958343-n,02974219-n,False,2.39,0.17
black car parked,parking space,02958343-n,08615810-n,False,2.42,0.12
car has,used-car,02958343-n,04516354-n,False,2.39,0.35
prevent runaway cars,bumper car,02958343-n,02918964-n,False,2.41,0.11
blue car,blue racer,02958343-n,01731137-n,False,2.43,0.11
bikes near car,cruiser,02958343-n,03141065-n,False,2.41,0.14
line of cars,drive line,02958343-n,03243625-n,False,2.42,0.17
another car,car,02958343-n,02960501-n,False,2.41,0.36
"grey car, parked.",parking space,02958343-n,08615810-n,False,2.41,0.11
wheel on a car,car wheel,02958343-n,02974003-n,False,2.51,0.19
green car,Green,02958343-n,10060904-n,False,2.41,0.12
cars driving down,car,02958343-n,02960352-n,False,2.4,0.12
no cars are,car,02958343-n,02958343-n,True,2.41,0.37
cup on a car,cup,02958343-n,03147509-n,False,2.42,0.12
safari car,safari park,02958343-n,08645420-n,False,2.4,0.14
top of a car,top,02958343-n,08663354-n,False,2.41,0.12
orange cars,orange,02958343-n,12708293-n,False,2.57,0.16
inside car,car window,02958343-n,02974219-n,False,2.41,0.12
car remote,remote control,02958343-n,04074963-n,False,2.4,0.13
window on a car,car window,02958343-n,02974219-n,False,2.41,0.16
car is behind,car,02958343-n,02960501-n,False,2.6,0.14
headlight on car.,headlight,02958343-n,03503997-n,False,2.59,0.14
car is,car,02958343-n,02958343-n,True,2.63,0.36
autos,automaton,02958343-n,02761392-n,False,2.43,0.12
fourth car,car,02958343-n,02958343-n,True,2.43,0.34
over the cars,car,02958343-n,02960352-n,False,2.44,0.12
yellow car,yellow,02958343-n,00289840-v,False,2.4,0.11
last three cars,sedan,02958343-n,04166281-n,False,2.39,0.34
red car parked,parking space,02958343-n,08615810-n,False,2.41,0.11
colored car,vehicle,02958343-n,15112086-n,False,2.4,0.14
car is green,Green,02958343-n,10060904-n,False,2.59,0.16
cars are parked,parking space,02958343-n,08615810-n,False,2.42,0.11
car on right,right,02958343-n,08625073-n,False,2.42,0.12
tail light on car.,taillight,02958343-n,04384910-n,False,2.41,0.2
this car,sedan,02958343-n,04166281-n,False,2.41,0.36
grey car,grey,02958343-n,03456186-n,False,2.41,0.11
one car,car,02958343-n,02958343-n,True,2.42,0.36
part of car,car,02958343-n,02960501-n,False,2.39,0.15
cars crossing,crossing,02958343-n,03137228-n,False,2.41,0.13
light of a car,light,02958343-n,08646188-n,False,2.42,0.11
orange car,orange,02958343-n,12708293-n,False,2.41,0.16
see car,car,02958343-n,02960352-n,False,2.43,0.17
someone near the car,car,02958343-n,02960352-n,False,2.41,0.15
lamp  behind car,taillight,02958343-n,04384910-n,False,2.63,0.13
inside the car,car window,02958343-n,02974219-n,False,2.5,0.12
compact car,compact,02958343-n,03079136-n,False,2.41,0.13
parked cars,parking space,02958343-n,08615810-n,False,2.43,0.12
car crossing,crossing,02958343-n,03137228-n,False,2.43,0.12
curb  by car.,curb,02958343-n,03148920-n,False,2.44,0.16
car driving,driving,02958343-n,00298497-n,False,2.42,0.12
parked car,parking space,02958343-n,08615810-n,False,2.4,0.11
first car,first,02958343-n,00103554-r,False,2.4,0.11
big sign over cars,billboard,02958343-n,02839110-n,False,2.42,0.12
car is blue,blue,02958343-n,02855925-n,False,2.39,0.12
car is silver,silver,02958343-n,00289532-v,False,2.43,0.12
mini cars,minicar,02958343-n,03770085-n,False,2.41,0.13
car is red,red,02958343-n,04962784-n,False,2.41,0.12
international autos,auto part,02958343-n,02762044-n,False,2.42,0.12
locket,locket,03683995-n,03683995-n,True,2.41,0.12
grey elephant,elephant,02503517-n,02503517-n,True,2.41,0.16
gray elephant,elephant,02503517-n,02503517-n,True,2.4,0.18
six elephants,elephant,02503517-n,02503517-n,True,2.43,0.18
eye of elephant,African elephant,02503517-n,02504458-n,False,2.42,0.17
this is an elephant,elephant,02503517-n,02503517-n,True,2.41,0.18
juvenile elephant,elephant,02503517-n,02503517-n,True,2.43,0.16
trunk of  elephant,elephant,02503517-n,02503517-n,True,2.42,0.19
mighty elephant,elephant bird,02503517-n,01522450-n,False,2.41,0.17
smaller elephant,elephant bird,02503517-n,01522450-n,False,2.4,0.19
elephant is big,elephant bird,02503517-n,01522450-n,False,2.42,0.19
elephant is,elephant,02503517-n,02503517-n,True,2.42,0.19
elephant is grey,elephant,02503517-n,02503517-n,True,2.4,0.19
elephant is grayish,grey,02503517-n,02381364-n,False,2.43,0.14
big elephant,elephant bird,02503517-n,01522450-n,False,2.44,0.17
body of an elephant,elephant,02503517-n,02503517-n,True,2.48,0.17
leg of the elephant,elephant's-foot,02503517-n,11962994-n,False,2.41,0.21
wire in elephant,baling wire,02503517-n,02778588-n,False,2.41,0.15
younger elephants,elephant,02503517-n,02503517-n,True,2.42,0.18
single elephant,elephant,02503517-n,02503517-n,True,2.41,0.18
couple of elephants,elephant,02503517-n,02503517-n,True,2.41,0.2
asian elephant,Indian elephant,02503517-n,02504013-n,False,2.41,0.2
trunk of an elephant,elephant,02503517-n,02503517-n,True,2.4,0.19
elephant is eating,elephant,02503517-n,02503517-n,True,2.42,0.18
large elephant,elephant bird,02503517-n,01522450-n,False,2.41,0.17
elephants,elephant,02503517-n,02503517-n,True,2.42,0.17
tail of the elephant,elephant,02503517-n,02503517-n,True,2.41,0.16
elephant\,elephant,02503517-n,02503517-n,True,2.41,0.16
small elephants,elephant tree,02503517-n,12691428-n,False,2.4,0.2
four elephants,elephant,02503517-n,02503517-n,True,2.4,0.17
elephant is curved,African elephant,02503517-n,02504458-n,False,2.41,0.17
elephant through riv,rogue elephant,02503517-n,02503756-n,False,2.41,0.16
elephant back,elephant,02503517-n,02503517-n,True,2.41,0.18
largest elephant,elephant bird,02503517-n,01522450-n,False,2.41,0.18
wet elephant,elephant,02503517-n,02503517-n,True,2.41,0.17
africa elephant,African elephant,02503517-n,02504458-n,False,2.4,0.18
elephant is near,elephant,02503517-n,02503517-n,True,2.4,0.18
back elephant,elephant,02503517-n,02503517-n,True,2.42,0.15
